# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
4.0147        	DICPCG	2.732800e-02	1.212140e-03	5	true
4.0148        	DICPCG	2.957490e-02	1.266700e-03	5	true
4.0149        	DICPCG	2.503530e-02	1.184400e-03	5	true
4.015         	DICPCG	2.370260e-02	1.056120e-03	6	true
4.0151        	DICPCG	2.303060e-02	1.149690e-03	5	true
4.0152        	DICPCG	2.426260e-02	1.036140e-03	6	true
4.0153        	DICPCG	2.773990e-02	1.289530e-03	5	true
4.0154        	DICPCG	2.479220e-02	1.051740e-03	6	true
4.0155        	DICPCG	2.584860e-02	1.233620e-03	5	true
4.0156        	DICPCG	2.782040e-02	1.210620e-03	5	true
4.0157        	DICPCG	2.375490e-02	1.084740e-03	6	true
4.0158        	DICPCG	2.455020e-02	1.047020e-03	6	true
4.0159        	DICPCG	2.499630e-02	1.201100e-03	5	true
4.016         	DICPCG	2.169280e-02	9.779270e-04	6	true
4.0161        	DICPCG	2.785940e-02	1.260280e-03	5	true
4.0162        	DICPCG	2.502020e-02	1.007320e-03	6	true
4.0163        	DICPCG	2.583880e-02	1.033920e-03	6	true
4.0164        	DICPCG	2.592450e-02	1.261970e-03	5	true
4.0165        	DICPCG	2.115250e-02	9.115500e-04	7	true
4.0166        	DICPCG	2.741530e-02	1.263300e-03	5	true
4.0167        	DICPCG	2.427010e-02	9.997930e-04	6	true
4.0168        	DICPCG	2.141040e-02	1.009830e-03	6	true
4.0169        	DICPCG	2.753780e-02	1.198620e-03	5	true
4.017         	DICPCG	2.679680e-02	1.330330e-03	5	true
4.0171        	DICPCG	2.926760e-02	1.357330e-03	5	true
4.0172        	DICPCG	2.564480e-02	1.190180e-03	5	true
4.0173        	DICPCG	3.120650e-02	1.453050e-03	5	true
4.0174        	DICPCG	2.738160e-02	1.245400e-03	5	true
4.0175        	DICPCG	2.416540e-02	1.159000e-03	6	true
4.0176        	DICPCG	2.185800e-02	1.062140e-03	6	true
4.0177        	DICPCG	2.321440e-02	1.042940e-03	6	true
4.0178        	DICPCG	2.183490e-02	1.039930e-03	6	true
4.0179        	DICPCG	2.489180e-02	1.240750e-03	5	true
4.018         	DICPCG	2.178070e-02	9.067910e-04	7	true
4.0181        	DICPCG	2.695080e-02	1.290260e-03	5	true
4.0182        	DICPCG	2.828380e-02	1.374480e-03	5	true
4.0183        	DICPCG	2.834300e-02	1.318570e-03	5	true
4.0184        	DICPCG	2.218390e-02	1.097100e-03	6	true
4.0185        	DICPCG	2.659480e-02	1.311660e-03	5	true
4.0186        	DICPCG	2.306390e-02	1.008140e-03	6	true
4.0187        	DICPCG	2.093370e-02	1.006700e-03	7	true
4.0188        	DICPCG	2.098760e-02	1.039950e-03	6	true
4.0189        	DICPCG	2.242570e-02	1.114220e-03	6	true
4.019         	DICPCG	2.427330e-02	1.145960e-03	6	true
4.0191        	DICPCG	2.503960e-02	1.085070e-03	6	true
4.0192        	DICPCG	2.260500e-02	1.045500e-03	6	true
4.0193        	DICPCG	2.420570e-02	1.039580e-03	6	true
4.0194        	DICPCG	2.670210e-02	1.295410e-03	5	true
4.0195        	DICPCG	2.297460e-02	1.029910e-03	7	true
4.0196        	DICPCG	2.182120e-02	9.881740e-04	6	true
4.0197        	DICPCG	2.885390e-02	1.386920e-03	5	true
4.0198        	DICPCG	2.200750e-02	1.090880e-03	6	true
4.0199        	DICPCG	1.936110e-02	9.639710e-04	7	true
4.02          	DICPCG	2.164420e-02	9.882770e-04	7	true
4.0201        	DICPCG	2.191940e-02	9.250290e-04	7	true
4.0202        	DICPCG	2.419780e-02	1.081420e-03	6	true
4.0203        	DICPCG	2.416140e-02	1.146410e-03	6	true
4.0204        	DICPCG	2.377540e-02	1.129390e-03	6	true
4.0205        	DICPCG	2.431600e-02	1.076870e-03	6	true
4.0206        	DICPCG	2.045070e-02	9.360950e-04	7	true
4.0207        	DICPCG	2.638590e-02	1.120640e-03	6	true
4.0208        	DICPCG	2.472490e-02	1.028900e-03	6	true
4.0209        	DICPCG	2.400270e-02	1.055330e-03	6	true
4.021         	DICPCG	2.411900e-02	1.044350e-03	6	true
4.0211        	DICPCG	2.730310e-02	1.240770e-03	5	true
4.0212        	DICPCG	2.540720e-02	1.254130e-03	6	true
4.0213        	DICPCG	2.157950e-02	1.033180e-03	7	true
4.0214        	DICPCG	2.261800e-02	9.294810e-04	6	true
4.0215        	DICPCG	2.456810e-02	1.101460e-03	6	true
4.0216        	DICPCG	2.459680e-02	1.213410e-03	5	true
4.0217        	DICPCG	2.441750e-02	1.130990e-03	5	true
4.0218        	DICPCG	2.896910e-02	1.332240e-03	5	true
4.0219        	DICPCG	2.422680e-02	1.034610e-03	7	true
4.022         	DICPCG	2.384110e-02	1.127530e-03	6	true
4.0221        	DICPCG	2.480480e-02	1.203610e-03	5	true
4.0222        	DICPCG	2.359840e-02	1.159840e-03	6	true
4.0223        	DICPCG	2.370050e-02	1.181870e-03	6	true
4.0224        	DICPCG	2.304050e-02	9.912450e-04	6	true
4.0225        	DICPCG	2.145870e-02	1.049180e-03	7	true
4.0226        	DICPCG	2.363750e-02	1.033440e-03	6	true
4.0227        	DICPCG	2.398470e-02	1.058890e-03	6	true
4.0228        	DICPCG	2.747710e-02	1.293270e-03	5	true
4.0229        	DICPCG	2.606080e-02	1.224700e-03	5	true
4.023         	DICPCG	2.612410e-02	1.132230e-03	7	true
4.0231        	DICPCG	2.456700e-02	1.136870e-03	6	true
4.0232        	DICPCG	2.513760e-02	1.145620e-03	5	true
4.0233        	DICPCG	2.352690e-02	1.156900e-03	6	true
4.0234        	DICPCG	2.443650e-02	1.102080e-03	7	true
4.0235        	DICPCG	2.480220e-02	1.050500e-03	6	true
4.0236        	DICPCG	2.312020e-02	9.915100e-04	7	true
4.0237        	DICPCG	2.128800e-02	1.038190e-03	7	true
4.0238        	DICPCG	2.578690e-02	1.258410e-03	5	true
4.0239        	DICPCG	2.337780e-02	1.136580e-03	7	true
4.024         	DICPCG	2.147160e-02	1.063720e-03	7	true
4.0241        	DICPCG	2.624640e-02	1.218560e-03	5	true
4.0242        	DICPCG	2.745430e-02	1.334490e-03	5	true
4.0243        	DICPCG	2.371120e-02	1.172690e-03	6	true
4.0244        	DICPCG	2.107970e-02	9.468770e-04	7	true
4.0245        	DICPCG	2.507870e-02	1.051120e-03	6	true
4.0246        	DICPCG	2.423200e-02	1.184090e-03	5	true
4.0247        	DICPCG	2.447870e-02	1.181440e-03	6	true
4.0248        	DICPCG	2.697650e-02	1.229410e-03	5	true
4.0249        	DICPCG	2.508880e-02	1.030000e-03	7	true
4.025         	DICPCG	2.450170e-02	1.203800e-03	6	true
4.0251        	DICPCG	2.220570e-02	1.080880e-03	6	true
4.0252        	DICPCG	2.539360e-02	1.194240e-03	6	true
4.0253        	DICPCG	2.579650e-02	1.283520e-03	6	true
4.0254        	DICPCG	2.436460e-02	1.101780e-03	7	true
4.0255        	DICPCG	2.250870e-02	1.095300e-03	7	true
4.0256        	DICPCG	2.461280e-02	1.161940e-03	7	true
4.0257        	DICPCG	2.762660e-02	1.257070e-03	5	true
4.0258        	DICPCG	2.927240e-02	1.412230e-03	5	true
4.0259        	DICPCG	2.277380e-02	1.117980e-03	6	true
4.026         	DICPCG	2.740060e-02	1.267420e-03	6	true
4.0261        	DICPCG	2.369130e-02	1.170020e-03	6	true
4.0262        	DICPCG	2.438550e-02	1.102010e-03	7	true
4.0263        	DICPCG	2.671570e-02	1.318180e-03	5	true
4.0264        	DICPCG	2.759240e-02	1.345430e-03	5	true
4.0265        	DICPCG	2.571950e-02	1.234630e-03	7	true
4.0266        	DICPCG	2.905850e-02	1.367240e-03	5	true
4.0267        	DICPCG	2.570950e-02	1.207130e-03	6	true
4.0268        	DICPCG	2.703890e-02	1.226070e-03	6	true
4.0269        	DICPCG	2.431570e-02	1.139860e-03	6	true
4.027         	DICPCG	2.321190e-02	1.118340e-03	7	true
4.0271        	DICPCG	2.734560e-02	1.127780e-03	6	true
4.0272        	DICPCG	2.289130e-02	1.056860e-03	7	true
4.0273        	DICPCG	2.678130e-02	1.107410e-03	6	true
4.0274        	DICPCG	2.451770e-02	1.191930e-03	7	true
4.0275        	DICPCG	2.739240e-02	1.081800e-03	6	true
4.0276        	DICPCG	2.168200e-02	8.828400e-04	8	true
4.0277        	DICPCG	2.177930e-02	1.047280e-03	7	true
4.0278        	DICPCG	2.314820e-02	8.600110e-04	8	true
4.0279        	DICPCG	2.477500e-02	1.139410e-03	6	true
4.028         	DICPCG	2.541790e-02	1.094320e-03	6	true
4.0281        	DICPCG	2.062740e-02	9.251080e-04	7	true
4.0282        	DICPCG	2.160850e-02	8.839940e-04	8	true
4.0283        	DICPCG	2.192660e-02	1.047730e-03	7	true
4.0284        	DICPCG	2.342730e-02	1.105690e-03	7	true
4.0285        	DICPCG	2.780890e-02	1.346670e-03	5	true
4.0286        	DICPCG	2.264720e-02	9.209810e-04	8	true
4.0287        	DICPCG	2.444560e-02	1.047060e-03	6	true
4.0288        	DICPCG	1.920840e-02	7.519970e-04	8	true
4.0289        	DICPCG	2.243940e-02	1.090720e-03	6	true
4.029         	DICPCG	2.263240e-02	9.972520e-04	7	true
4.0291        	DICPCG	2.511680e-02	1.147300e-03	6	true
4.0292        	DICPCG	2.491950e-02	1.158960e-03	6	true
4.0293        	DICPCG	2.361670e-02	1.085820e-03	7	true
4.0294        	DICPCG	2.232170e-02	1.053060e-03	6	true
4.0295        	DICPCG	2.255820e-02	1.020260e-03	7	true
4.0296        	DICPCG	2.029970e-02	7.640960e-04	8	true
4.0297        	DICPCG	2.500860e-02	1.132400e-03	6	true
4.0298        	DICPCG	2.054380e-02	9.338630e-04	7	true
4.0299        	DICPCG	2.382930e-02	1.112290e-03	6	true
4.03          	DICPCG	2.064410e-02	9.315070e-04	7	true
4.0301        	DICPCG	2.232530e-02	1.095300e-03	6	true
4.0302        	DICPCG	2.438320e-02	1.168800e-03	6	true
4.0303        	DICPCG	2.457380e-02	1.048810e-03	6	true
4.0304        	DICPCG	2.879080e-02	1.363600e-03	5	true
4.0305        	DICPCG	2.261270e-02	1.065770e-03	7	true
4.0306        	DICPCG	2.361500e-02	1.070060e-03	7	true
4.0307        	DICPCG	2.445670e-02	9.335840e-04	6	true
4.0308        	DICPCG	2.541690e-02	1.094900e-03	6	true
4.0309        	DICPCG	2.563490e-02	1.090580e-03	6	true
4.031         	DICPCG	2.884140e-02	1.263540e-03	5	true
4.0311        	DICPCG	2.206520e-02	9.128460e-04	7	true
4.0312        	DICPCG	2.559780e-02	1.081950e-03	6	true
4.0313        	DICPCG	2.229780e-02	9.345090e-04	7	true
4.0314        	DICPCG	2.181700e-02	1.028860e-03	6	true
4.0315        	DICPCG	2.321080e-02	9.994780e-04	6	true
4.0316        	DICPCG	2.088900e-02	1.023370e-03	7	true
4.0317        	DICPCG	2.358000e-02	1.004320e-03	6	true
4.0318        	DICPCG	2.311050e-02	1.078030e-03	6	true
4.0319        	DICPCG	2.434560e-02	1.141910e-03	6	true
4.032         	DICPCG	2.495270e-02	1.155810e-03	6	true
4.0321        	DICPCG	2.068550e-02	9.836730e-04	7	true
4.0322        	DICPCG	2.699170e-02	1.196640e-03	5	true
4.0323        	DICPCG	2.828080e-02	1.376230e-03	5	true
4.0324        	DICPCG	2.256300e-02	1.102230e-03	6	true
4.0325        	DICPCG	2.351260e-02	1.148980e-03	6	true
4.0326        	DICPCG	2.670150e-02	1.018970e-03	6	true
4.0327        	DICPCG	2.292760e-02	1.135780e-03	6	true
4.0328        	DICPCG	2.532780e-02	1.208860e-03	6	true
4.0329        	DICPCG	2.436750e-02	1.139950e-03	6	true
4.033         	DICPCG	2.337390e-02	1.029280e-03	6	true
4.0331        	DICPCG	2.548320e-02	1.074000e-03	6	true
4.0332        	DICPCG	2.767680e-02	1.101380e-03	6	true
4.0333        	DICPCG	2.219870e-02	1.054530e-03	6	true
4.0334        	DICPCG	1.926170e-02	7.269380e-04	8	true
4.0335        	DICPCG	2.158880e-02	1.058780e-03	6	true
4.0336        	DICPCG	2.281650e-02	1.061010e-03	6	true
4.0337        	DICPCG	2.402140e-02	1.105360e-03	6	true
4.0338        	DICPCG	2.215480e-02	1.090320e-03	6	true
4.0339        	DICPCG	2.442650e-02	1.119950e-03	6	true
4.034         	DICPCG	2.013870e-02	8.937550e-04	7	true
4.0341        	DICPCG	2.422700e-02	1.144630e-03	6	true
4.0342        	DICPCG	2.697430e-02	1.084000e-03	6	true
4.0343        	DICPCG	2.372990e-02	1.144520e-03	6	true
4.0344        	DICPCG	2.166350e-02	9.306770e-04	7	true
4.0345        	DICPCG	2.314250e-02	1.110530e-03	6	true
4.0346        	DICPCG	2.644330e-02	1.212440e-03	6	true
4.0347        	DICPCG	2.686080e-02	1.332520e-03	5	true
4.0348        	DICPCG	2.489020e-02	1.117160e-03	6	true
4.0349        	DICPCG	2.205900e-02	9.594530e-04	7	true
4.035         	DICPCG	2.179890e-02	9.344610e-04	8	true
4.0351        	DICPCG	2.577390e-02	1.100730e-03	6	true
4.0352        	DICPCG	2.296370e-02	1.098520e-03	6	true
4.0353        	DICPCG	2.385060e-02	1.168090e-03	6	true
4.0354        	DICPCG	2.188130e-02	8.505890e-04	8	true
4.0355        	DICPCG	2.033970e-02	9.694950e-04	7	true
4.0356        	DICPCG	2.272390e-02	9.926230e-04	7	true
4.0357        	DICPCG	2.471880e-02	1.081940e-03	6	true
4.0358        	DICPCG	2.288040e-02	9.590340e-04	7	true
4.0359        	DICPCG	2.342230e-02	1.136890e-03	6	true
4.036         	DICPCG	2.636040e-02	1.099190e-03	6	true
4.0361        	DICPCG	2.440970e-02	1.177200e-03	6	true
4.0362        	DICPCG	2.623600e-02	1.135980e-03	7	true
4.0363        	DICPCG	2.834080e-02	1.146260e-03	6	true
4.0364        	DICPCG	2.696590e-02	1.120140e-03	6	true
4.0365        	DICPCG	2.698490e-02	1.160340e-03	6	true
4.0366        	DICPCG	2.483020e-02	1.175380e-03	6	true
4.0367        	DICPCG	2.706330e-02	1.205410e-03	6	true
4.0368        	DICPCG	2.533010e-02	1.153970e-03	6	true
4.0369        	DICPCG	2.519080e-02	1.122800e-03	6	true
4.037         	DICPCG	2.367800e-02	1.145000e-03	6	true
4.0371        	DICPCG	2.960540e-02	1.377840e-03	5	true
4.0372        	DICPCG	2.673680e-02	1.196160e-03	6	true
4.0373        	DICPCG	2.249000e-02	9.803920e-04	7	true
4.0374        	DICPCG	2.299110e-02	1.001770e-03	7	true
4.0375        	DICPCG	2.219240e-02	9.219510e-04	7	true
4.0376        	DICPCG	2.236980e-02	9.312810e-04	7	true
4.0377        	DICPCG	2.547290e-02	1.257850e-03	5	true
4.0378        	DICPCG	2.063150e-02	9.004020e-04	7	true
4.0379        	DICPCG	2.378740e-02	1.151940e-03	6	true
4.038         	DICPCG	2.507460e-02	1.250000e-03	5	true
4.0381        	DICPCG	2.355570e-02	1.009320e-03	7	true
4.0382        	DICPCG	2.541680e-02	1.244390e-03	6	true
4.0383        	DICPCG	2.277430e-02	1.086440e-03	6	true
4.0384        	DICPCG	2.631950e-02	1.202550e-03	6	true
4.0385        	DICPCG	2.754560e-02	1.366280e-03	5	true
4.0386        	DICPCG	2.264680e-02	1.007430e-03	7	true
4.0387        	DICPCG	2.685250e-02	1.330350e-03	5	true
4.0388        	DICPCG	2.704180e-02	1.195940e-03	6	true
4.0389        	DICPCG	3.057550e-02	1.245730e-03	6	true
4.039         	DICPCG	2.745220e-02	1.294420e-03	5	true
4.0391        	DICPCG	2.885390e-02	1.232570e-03	5	true
4.0392        	DICPCG	2.418630e-02	1.017260e-03	7	true
4.0393        	DICPCG	2.565380e-02	1.235380e-03	6	true
4.0394        	DICPCG	2.799130e-02	1.378350e-03	5	true
4.0395        	DICPCG	2.533220e-02	1.124350e-03	6	true
4.0396        	DICPCG	2.311090e-02	1.040950e-03	6	true
4.0397        	DICPCG	2.365990e-02	1.152780e-03	6	true
4.0398        	DICPCG	2.339690e-02	9.529160e-04	7	true
4.0399        	DICPCG	2.775130e-02	1.276970e-03	5	true
4.04          	DICPCG	2.386200e-02	9.890160e-04	7	true
4.0401        	DICPCG	2.514430e-02	1.042720e-03	6	true
4.0402        	DICPCG	2.647790e-02	1.199350e-03	5	true
4.0403        	DICPCG	2.223250e-02	9.594170e-04	7	true
4.0404        	DICPCG	2.592070e-02	1.082240e-03	6	true
4.0405        	DICPCG	2.414310e-02	1.128300e-03	6	true
4.0406        	DICPCG	2.283570e-02	1.108480e-03	6	true
4.0407        	DICPCG	2.435270e-02	1.048440e-03	6	true
4.0408        	DICPCG	2.511250e-02	1.231830e-03	6	true
4.0409        	DICPCG	2.423660e-02	1.043330e-03	7	true
4.041         	DICPCG	2.654640e-02	1.259860e-03	5	true
4.0411        	DICPCG	2.714320e-02	1.341380e-03	5	true
4.0412        	DICPCG	2.437140e-02	1.187470e-03	6	true
4.0413        	DICPCG	2.584230e-02	1.127030e-03	6	true
4.0414        	DICPCG	2.277450e-02	1.062180e-03	6	true
4.0415        	DICPCG	2.078290e-02	9.245380e-04	7	true
4.0416        	DICPCG	2.474870e-02	1.137450e-03	6	true
4.0417        	DICPCG	2.192130e-02	1.091370e-03	6	true
4.0418        	DICPCG	2.588730e-02	1.233380e-03	5	true
4.0419        	DICPCG	2.290650e-02	1.075200e-03	6	true
4.042         	DICPCG	2.157710e-02	9.240470e-04	7	true
4.0421        	DICPCG	2.386720e-02	1.069630e-03	6	true
4.0422        	DICPCG	2.615000e-02	1.197010e-03	6	true
4.0423        	DICPCG	2.279150e-02	1.101670e-03	6	true
4.0424        	DICPCG	2.264290e-02	9.901220e-04	6	true
4.0425        	DICPCG	2.340920e-02	9.940720e-04	7	true
4.0426        	DICPCG	2.895950e-02	1.367820e-03	5	true
4.0427        	DICPCG	2.473890e-02	1.048500e-03	6	true
4.0428        	DICPCG	2.725120e-02	1.197750e-03	6	true
4.0429        	DICPCG	3.183220e-02	1.494190e-03	6	true
4.043         	DICPCG	2.439310e-02	1.141820e-03	6	true
4.0431        	DICPCG	2.783830e-02	1.376110e-03	5	true
4.0432        	DICPCG	2.583660e-02	1.181500e-03	6	true
4.0433        	DICPCG	2.296190e-02	1.010530e-03	6	true
4.0434        	DICPCG	2.392340e-02	1.084850e-03	6	true
4.0435        	DICPCG	2.108160e-02	9.495840e-04	7	true
4.0436        	DICPCG	2.316120e-02	9.945080e-04	6	true
4.0437        	DICPCG	2.784980e-02	1.177700e-03	5	true
4.0438        	DICPCG	2.226060e-02	9.323320e-04	7	true
4.0439        	DICPCG	2.297400e-02	1.065030e-03	6	true
4.044         	DICPCG	2.011740e-02	9.432990e-04	7	true
4.0441        	DICPCG	2.341350e-02	9.932300e-04	6	true
4.0442        	DICPCG	2.311850e-02	1.077710e-03	6	true
4.0443        	DICPCG	2.445670e-02	1.007930e-03	6	true
4.0444        	DICPCG	2.307680e-02	1.061570e-03	7	true
4.0445        	DICPCG	2.390000e-02	1.075030e-03	6	true
4.0446        	DICPCG	2.780860e-02	1.362120e-03	5	true
4.0447        	DICPCG	2.355260e-02	1.065530e-03	6	true
4.0448        	DICPCG	2.606920e-02	1.278900e-03	5	true
4.0449        	DICPCG	2.834520e-02	1.206020e-03	5	true
4.045         	DICPCG	2.334290e-02	1.112320e-03	6	true
4.0451        	DICPCG	2.578720e-02	1.215360e-03	5	true
4.0452        	DICPCG	2.127350e-02	1.048270e-03	6	true
4.0453        	DICPCG	2.189070e-02	9.847550e-04	6	true
4.0454        	DICPCG	2.682830e-02	1.170720e-03	6	true
4.0455        	DICPCG	2.116750e-02	1.027750e-03	6	true
4.0456        	DICPCG	2.595300e-02	1.297320e-03	5	true
4.0457        	DICPCG	2.876110e-02	1.359840e-03	5	true
4.0458        	DICPCG	2.690190e-02	1.341610e-03	5	true
4.0459        	DICPCG	2.551630e-02	1.188990e-03	5	true
4.046         	DICPCG	2.263280e-02	1.073590e-03	6	true
4.0461        	DICPCG	2.616360e-02	1.067090e-03	6	true
4.0462        	DICPCG	2.536500e-02	1.179520e-03	5	true
4.0463        	DICPCG	2.467170e-02	1.071510e-03	7	true
4.0464        	DICPCG	2.073150e-02	9.360840e-04	7	true
4.0465        	DICPCG	2.871000e-02	1.136830e-03	5	true
4.0466        	DICPCG	2.618420e-02	1.054420e-03	6	true
4.0467        	DICPCG	3.009720e-02	1.400370e-03	5	true
4.0468        	DICPCG	2.402570e-02	9.837850e-04	6	true
4.0469        	DICPCG	2.338070e-02	1.168650e-03	5	true
4.047         	DICPCG	2.416260e-02	1.048150e-03	6	true
4.0471        	DICPCG	2.346350e-02	1.084850e-03	6	true
4.0472        	DICPCG	2.155850e-02	9.270430e-04	6	true
4.0473        	DICPCG	2.499500e-02	1.199770e-03	5	true
4.0474        	DICPCG	2.521520e-02	1.059460e-03	6	true
4.0475        	DICPCG	2.279760e-02	1.049700e-03	6	true
4.0476        	DICPCG	1.923680e-02	9.327270e-04	7	true
4.0477        	DICPCG	2.764320e-02	1.291710e-03	5	true
4.0478        	DICPCG	2.575460e-02	1.252720e-03	5	true
4.0479        	DICPCG	2.245420e-02	9.569040e-04	6	true
4.048         	DICPCG	2.344500e-02	9.906360e-04	6	true
4.0481        	DICPCG	2.223260e-02	1.046970e-03	6	true
4.0482        	DICPCG	2.417430e-02	1.009920e-03	6	true
4.0483        	DICPCG	2.065950e-02	1.000160e-03	6	true
4.0484        	DICPCG	2.429000e-02	1.208800e-03	6	true
4.0485        	DICPCG	2.267140e-02	9.651540e-04	6	true
4.0486        	DICPCG	2.415150e-02	1.032500e-03	6	true
4.0487        	DICPCG	2.297600e-02	1.050590e-03	6	true
4.0488        	DICPCG	2.436580e-02	1.137170e-03	5	true
4.0489        	DICPCG	2.287530e-02	1.020600e-03	6	true
4.049         	DICPCG	2.067570e-02	1.023420e-03	6	true
4.0491        	DICPCG	2.292090e-02	9.783870e-04	6	true
4.0492        	DICPCG	2.273700e-02	1.092950e-03	6	true
4.0493        	DICPCG	2.279770e-02	9.609510e-04	7	true
4.0494        	DICPCG	2.486540e-02	1.191140e-03	5	true
4.0495        	DICPCG	2.400300e-02	1.094450e-03	6	true
4.0496        	DICPCG	2.462210e-02	1.160290e-03	5	true
4.0497        	DICPCG	2.042770e-02	9.230540e-04	6	true
4.0498        	DICPCG	2.162190e-02	9.867270e-04	6	true
4.0499        	DICPCG	1.951790e-02	8.780940e-04	7	true
4.05          	DICPCG	2.054860e-02	8.659180e-04	7	true
4.0501        	DICPCG	2.039880e-02	9.766740e-04	6	true
4.0502        	DICPCG	2.498060e-02	1.108000e-03	6	true
4.0503        	DICPCG	2.225310e-02	1.065040e-03	6	true
4.0504        	DICPCG	2.203760e-02	1.083660e-03	6	true
4.0505        	DICPCG	2.081740e-02	8.814140e-04	6	true
4.0506        	DICPCG	2.332940e-02	1.054170e-03	6	true
4.0507        	DICPCG	2.426390e-02	1.066860e-03	6	true
4.0508        	DICPCG	2.840610e-02	1.366750e-03	5	true
4.0509        	DICPCG	2.454520e-02	1.106430e-03	6	true
4.051         	DICPCG	2.202110e-02	9.894060e-04	6	true
4.0511        	DICPCG	2.313160e-02	1.141670e-03	6	true
4.0512        	DICPCG	2.156310e-02	1.069390e-03	6	true
4.0513        	DICPCG	2.705150e-02	1.148990e-03	5	true
4.0514        	DICPCG	2.195160e-02	9.071070e-04	6	true
4.0515        	DICPCG	2.472320e-02	1.076880e-03	6	true
4.0516        	DICPCG	2.666030e-02	1.197740e-03	6	true
4.0517        	DICPCG	2.134900e-02	9.470110e-04	6	true
4.0518        	DICPCG	2.168030e-02	1.055790e-03	5	true
4.0519        	DICPCG	2.404960e-02	1.189550e-03	5	true
4.052         	DICPCG	1.990980e-02	9.768280e-04	6	true
4.0521        	DICPCG	2.352090e-02	1.071680e-03	6	true
4.0522        	DICPCG	2.349730e-02	1.166300e-03	5	true
4.0523        	DICPCG	2.426310e-02	1.179470e-03	5	true
4.0524        	DICPCG	2.458140e-02	1.140110e-03	6	true
4.0525        	DICPCG	2.422310e-02	1.167470e-03	5	true
4.0526        	DICPCG	2.368680e-02	1.029390e-03	6	true
4.0527        	DICPCG	2.196380e-02	1.065780e-03	6	true
4.0528        	DICPCG	2.140860e-02	8.831650e-04	8	true
4.0529        	DICPCG	2.484560e-02	1.083280e-03	5	true
4.053         	DICPCG	2.151550e-02	1.050510e-03	6	true
4.0531        	DICPCG	2.624330e-02	1.176780e-03	6	true
4.0532        	DICPCG	2.696480e-02	1.330780e-03	5	true
4.0533        	DICPCG	2.431430e-02	1.052930e-03	6	true
4.0534        	DICPCG	2.469190e-02	1.086030e-03	5	true
4.0535        	DICPCG	2.227150e-02	9.706030e-04	7	true
4.0536        	DICPCG	2.483950e-02	1.069510e-03	6	true
4.0537        	DICPCG	2.119530e-02	8.915740e-04	6	true
4.0538        	DICPCG	2.195440e-02	9.531290e-04	6	true
4.0539        	DICPCG	2.257810e-02	1.079390e-03	6	true
4.054         	DICPCG	2.148170e-02	1.041780e-03	7	true
4.0541        	DICPCG	2.389030e-02	1.049610e-03	6	true
4.0542        	DICPCG	2.797120e-02	1.265980e-03	5	true
4.0543        	DICPCG	2.148000e-02	9.718290e-04	6	true
4.0544        	DICPCG	2.318930e-02	1.056870e-03	6	true
4.0545        	DICPCG	2.262430e-02	1.039170e-03	6	true
4.0546        	DICPCG	2.321510e-02	1.120330e-03	5	true
4.0547        	DICPCG	2.217630e-02	1.000560e-03	5	true
4.0548        	DICPCG	1.815620e-02	7.546490e-04	8	true
4.0549        	DICPCG	2.484590e-02	1.198160e-03	5	true
4.055         	DICPCG	2.064940e-02	9.657410e-04	6	true
4.0551        	DICPCG	2.018900e-02	9.411750e-04	6	true
4.0552        	DICPCG	2.517350e-02	1.132620e-03	5	true
4.0553        	DICPCG	2.618100e-02	1.129550e-03	5	true
4.0554        	DICPCG	2.378830e-02	1.088700e-03	5	true
4.0555        	DICPCG	2.371430e-02	1.132190e-03	6	true
4.0556        	DICPCG	2.404340e-02	1.182540e-03	6	true
4.0557        	DICPCG	2.836080e-02	1.246270e-03	5	true
4.0558        	DICPCG	2.648840e-02	1.122450e-03	5	true
4.0559        	DICPCG	2.248420e-02	1.005670e-03	7	true
4.056         	DICPCG	2.481870e-02	1.132220e-03	5	true
4.0561        	DICPCG	2.255290e-02	1.069430e-03	5	true
4.0562        	DICPCG	2.516730e-02	1.249390e-03	5	true
4.0563        	DICPCG	2.464590e-02	1.215170e-03	5	true
4.0564        	DICPCG	2.554410e-02	1.118660e-03	5	true
4.0565        	DICPCG	2.583540e-02	1.219710e-03	5	true
4.0566        	DICPCG	2.579770e-02	1.261440e-03	5	true
4.0567        	DICPCG	2.680630e-02	1.163800e-03	6	true
4.0568        	DICPCG	2.373720e-02	1.093600e-03	5	true
4.0569        	DICPCG	2.383360e-02	1.134130e-03	5	true
4.057         	DICPCG	2.299020e-02	1.142500e-03	5	true
4.0571        	DICPCG	2.228600e-02	1.102920e-03	5	true
4.0572        	DICPCG	2.286610e-02	1.000280e-03	6	true
4.0573        	DICPCG	2.189350e-02	9.774700e-04	6	true
4.0574        	DICPCG	2.428430e-02	1.104450e-03	7	true
4.0575        	DICPCG	2.240550e-02	1.104440e-03	5	true
4.0576        	DICPCG	2.359750e-02	1.108000e-03	6	true
4.0577        	DICPCG	2.745270e-02	1.232240e-03	5	true
4.0578        	DICPCG	2.439570e-02	1.208320e-03	5	true
4.0579        	DICPCG	2.433980e-02	1.131030e-03	5	true
4.058         	DICPCG	2.675440e-02	1.098530e-03	5	true
4.0581        	DICPCG	2.880840e-02	1.262370e-03	5	true
4.0582        	DICPCG	2.308130e-02	1.033160e-03	5	true
4.0583        	DICPCG	2.246220e-02	1.054970e-03	6	true
